PRJEB31298.ERR3199670.57	s__COE1 sp003513705	species__COE1 sp003513705	species	COE1 sp003513705	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp003513705
PRJEB31298.ERR3199676.19	s__COE1 sp003513705	species__COE1 sp003513705	species	COE1 sp003513705	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp003513705
PRJEB31298.ERR3199677.28	s__COE1 sp003513705	species__COE1 sp003513705	species	COE1 sp003513705	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp003513705
PRJEB31298.ERR3199684.8	s__COE1 sp003513705	species__COE1 sp003513705	species	COE1 sp003513705	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp003513705
PRJEB31298.ERR3199686.38	s__COE1 sp003513705	species__COE1 sp003513705	species	COE1 sp003513705	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp003513705
PRJEB31298.ERR3199690.34	s__COE1 sp003513705	species__COE1 sp003513705	species	COE1 sp003513705	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp003513705
PRJEB31298.ERR3199691.54	s__COE1 sp003513705	species__COE1 sp003513705	species	COE1 sp003513705	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp003513705
PRJEB31298.ERR3199581.6	s__COE1 sp003513705	species__COE1 sp003513705	species	COE1 sp003513705	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp003513705
PRJEB31298.ERR3199595.26	s__COE1 sp003513705	species__COE1 sp003513705	species	COE1 sp003513705	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp003513705
PRJEB31298.ERR3199556.47	s__COE1 sp003513705	species__COE1 sp003513705	species	COE1 sp003513705	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp003513705
PRJEB31298.ERR3199618.55	s__COE1 sp003513705	species__COE1 sp003513705	species	COE1 sp003513705	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp003513705
PRJEB31298.ERR3199650.22	s__COE1 sp003513705	species__COE1 sp003513705	species	COE1 sp003513705	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp003513705
PRJEB31298.ERR3199667.27	s__COE1 sp003513705	species__COE1 sp003513705	species	COE1 sp003513705	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp003513705
PRJEB31298.ERR3199544.14	s__COE1 sp003513705	species__COE1 sp003513705	species	COE1 sp003513705	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp003513705
PRJEB31298.ERR3199553.23	s__COE1 sp003513705	species__COE1 sp003513705	species	COE1 sp003513705	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp003513705
PRJEB31298.ERR3199589.33	s__COE1 sp003513705	species__COE1 sp003513705	species	COE1 sp003513705	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp003513705
PRJEB31298.ERR3199587.41	s__COE1 sp003513705	species__COE1 sp003513705	species	COE1 sp003513705	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp003513705
PRJEB31298.ERR3199530.9	s__COE1 sp003513705	species__COE1 sp003513705	species	COE1 sp003513705	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp003513705
PRJEB22710.ERR2136561.2	s__COE1 sp002490665	species__COE1 sp002490665	species	COE1 sp002490665	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002490665
PRJEB36943.ERR3957890.15	s__COE1 sp002490665	species__COE1 sp002490665	species	COE1 sp002490665	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002490665
PRJEB31298.ERR3199616.39	s__COE1 sp002490665	species__COE1 sp002490665	species	COE1 sp002490665	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002490665
PRJEB31298.ERR3199673.29	s__COE1 sp002490665	species__COE1 sp002490665	species	COE1 sp002490665	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002490665
PRJEB36943.ERR3957864.1	s__COE1 sp002490665	species__COE1 sp002490665	species	COE1 sp002490665	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002490665
PRJEB36943.ERR3957894.1	s__COE1 sp002490665	species__COE1 sp002490665	species	COE1 sp002490665	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002490665
PRJEB22710.ERR2136552.4	s__COE1 sp002490665	species__COE1 sp002490665	species	COE1 sp002490665	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002490665
PRJEB22710.ERR2136555.3	s__COE1 sp002490665	species__COE1 sp002490665	species	COE1 sp002490665	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002490665
PRJEB31298.ERR3199564.39	s__COE1 sp002490665	species__COE1 sp002490665	species	COE1 sp002490665	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002490665
PRJEB22710.ERR2136550.11	s__COE1 sp002490665	species__COE1 sp002490665	species	COE1 sp002490665	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002490665
PRJEB22710.ERR2136562.19	s__COE1 sp002490665	species__COE1 sp002490665	species	COE1 sp002490665	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002490665
PRJEB36943.ERR3957842.27	s__COE1 sp002490665	species__COE1 sp002490665	species	COE1 sp002490665	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002490665
PRJEB36943.ERR3957866.12	s__COE1 sp002490665	species__COE1 sp002490665	species	COE1 sp002490665	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002490665
PRJEB36943.ERR3957876.29	s__COE1 sp002490665	species__COE1 sp002490665	species	COE1 sp002490665	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002490665
PRJEB36943.ERR3957882.12	s__COE1 sp002490665	species__COE1 sp002490665	species	COE1 sp002490665	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002490665
PRJEB31298.ERR3199526.48	s__COE1 sp002490665	species__COE1 sp002490665	species	COE1 sp002490665	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002490665
PRJEB31298.ERR3199572.56	s__COE1 sp002490665	species__COE1 sp002490665	species	COE1 sp002490665	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002490665
PRJEB31298.ERR3199580.69	s__COE1 sp002490665	species__COE1 sp002490665	species	COE1 sp002490665	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002490665
PRJEB31298.ERR3199645.42	s__COE1 sp002490665	species__COE1 sp002490665	species	COE1 sp002490665	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002490665
PRJEB31298.ERR3199659.63	s__COE1 sp002490665	species__COE1 sp002490665	species	COE1 sp002490665	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002490665
PRJEB31298.ERR3199693.41	s__COE1 sp002490665	species__COE1 sp002490665	species	COE1 sp002490665	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002490665
PRJEB31298.ERR3199622.35	s__COE1 sp002490665	species__COE1 sp002490665	species	COE1 sp002490665	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002490665
PRJEB31298.ERR3199569.9	s__COE1 sp002490665	species__COE1 sp002490665	species	COE1 sp002490665	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002490665
PRJEB31298.ERR3199582.50	s__COE1 sp002490665	species__COE1 sp002490665	species	COE1 sp002490665	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002490665
PRJEB36943.ERR3957834.12	s__COE1 sp002490665	species__COE1 sp002490665	species	COE1 sp002490665	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002490665
PRJEB36943.ERR3957830.6	s__COE1 sp002490665	species__COE1 sp002490665	species	COE1 sp002490665	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002490665
PRJEB36943.ERR3957865.6	s__COE1 sp000403335	species__COE1 sp000403335	species	COE1 sp000403335	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403335
PRJEB36943.ERR3957884.8	s__COE1 sp000403335	species__COE1 sp000403335	species	COE1 sp000403335	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403335
PRJEB36943.ERR3957836.5	s__COE1 sp000403335	species__COE1 sp000403335	species	COE1 sp000403335	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403335
PRJEB36943.ERR3957857.7	s__COE1 sp000403335	species__COE1 sp000403335	species	COE1 sp000403335	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403335
PRJEB36943.ERR3957882.36	s__COE1 sp000403335	species__COE1 sp000403335	species	COE1 sp000403335	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403335
PRJEB36943.ERR3957863.26	s__COE1 sp000403335	species__COE1 sp000403335	species	COE1 sp000403335	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403335
PRJEB36943.ERR3957859.2	s__COE1 sp000403335	species__COE1 sp000403335	species	COE1 sp000403335	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403335
PRJEB36943.ERR3957854.15	s__COE1 sp000403335	species__COE1 sp000403335	species	COE1 sp000403335	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403335
PRJEB36943.ERR3957878.14	s__COE1 sp000403335	species__COE1 sp000403335	species	COE1 sp000403335	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403335
PRJEB36943.ERR3957900.17	s__COE1 sp000403335	species__COE1 sp000403335	species	COE1 sp000403335	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403335
PRJEB31298.ERR3199605.30	s__COE1 sp000403335	species__COE1 sp000403335	species	COE1 sp000403335	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403335
PRJEB31298.ERR3199611.44	s__COE1 sp000403335	species__COE1 sp000403335	species	COE1 sp000403335	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403335
PRJEB36943.ERR3957867.19	s__COE1 sp000403335	species__COE1 sp000403335	species	COE1 sp000403335	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403335
PRJEB31298.ERR3199585.48	s__COE1 sp000403335	species__COE1 sp000403335	species	COE1 sp000403335	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403335
PRJDB1461.DRR014783.58	s__UBA7050 sp003979345	species__UBA7050 sp003979345	species	UBA7050 sp003979345	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7050;s__UBA7050 sp003979345
PRJEB31298.ERR3199630.29	s__UBA7050 sp003979345	species__UBA7050 sp003979345	species	UBA7050 sp003979345	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7050;s__UBA7050 sp003979345
PRJEB10308.ERR982802.9	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB31298.ERR3199535.11	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB31298.ERR3199661.76	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB31298.ERR3199680.24	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB22007.ERR2059943.34	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB22007.ERR2059949.38	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB31298.ERR3199573.66	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB31298.ERR3199584.47	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB31298.ERR3199525.22	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB31298.ERR3199635.29	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB31298.ERR3199651.42	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB31298.ERR3199580.43	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB31298.ERR3199677.38	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB31298.ERR3199683.46	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB31298.ERR3199632.10	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB22007.ERR2059931.25	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB22007.ERR2059951.31	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB31298.ERR3199569.4	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB22007.ERR2059941.7	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB22007.ERR2059952.18	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB31298.ERR3199565.31	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB33889.ERR3473657.19	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB22710.ERR2136562.18	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB33889.ERR3473661.13	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB33889.ERR3473662.28	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB31298.ERR3199589.31	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB22710.ERR2136558.5	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB31298.ERR3199575.58	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB9443.ERR899270.2	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB31298.ERR3199689.65	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB22007.ERR2059932.35	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB31298.ERR3199540.73	s__CAG-95 sp000403495	species__CAG-95 sp000403495	species	CAG-95 sp000403495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
PRJEB18627.ERR1762118.15	s__Acetatifactor sp003612485	species__Acetatifactor sp003612485	species	Acetatifactor sp003612485	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003612485
PRJEB18627.ERR1762117.1	s__Acetatifactor sp003612485	species__Acetatifactor sp003612485	species	Acetatifactor sp003612485	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003612485
PRJEB36943.ERR3957903.1	s__Acetatifactor sp003612485	species__Acetatifactor sp003612485	species	Acetatifactor sp003612485	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003612485
PRJEB21357.ERR2011070.13	s__Acetatifactor sp003612485	species__Acetatifactor sp003612485	species	Acetatifactor sp003612485	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003612485
PRJEB36943.ERR3957898.29	s__Acetatifactor sp003612485	species__Acetatifactor sp003612485	species	Acetatifactor sp003612485	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003612485
PRJEB36943.ERR3957830.31	s__Acetatifactor sp003612485	species__Acetatifactor sp003612485	species	Acetatifactor sp003612485	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003612485
PRJEB36943.ERR3957907.25	s__Acetatifactor sp003612485	species__Acetatifactor sp003612485	species	Acetatifactor sp003612485	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003612485
PRJEB21357.ERR2011069.6	s__Acetatifactor sp003612485	species__Acetatifactor sp003612485	species	Acetatifactor sp003612485	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003612485
PRJEB21357.ERR2011068.13	s__Acetatifactor sp003612485	species__Acetatifactor sp003612485	species	Acetatifactor sp003612485	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003612485
PRJEB18627.ERR1762116.16	s__Acetatifactor sp003612485	species__Acetatifactor sp003612485	species	Acetatifactor sp003612485	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003612485
PRJEB21357.ERR2011067.15	s__Acetatifactor sp003612485	species__Acetatifactor sp003612485	species	Acetatifactor sp003612485	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003612485
PRJEB36943.ERR3957835.23	s__Acetatifactor sp003612485	species__Acetatifactor sp003612485	species	Acetatifactor sp003612485	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003612485
PRJEB31298.ERR3199532.45	s__Acetatifactor sp003612485	species__Acetatifactor sp003612485	species	Acetatifactor sp003612485	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003612485
PRJEB31298.ERR3199564.40	s__Acetatifactor sp003612485	species__Acetatifactor sp003612485	species	Acetatifactor sp003612485	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003612485
PRJEB36943.ERR3957848.4	s__Acetatifactor sp003612485	species__Acetatifactor sp003612485	species	Acetatifactor sp003612485	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003612485
PRJEB22007.ERR2059932.26	s__Acetatifactor sp003612485	species__Acetatifactor sp003612485	species	Acetatifactor sp003612485	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003612485
PRJEB36943.ERR3957905.13	s__Acetatifactor sp003612485	species__Acetatifactor sp003612485	species	Acetatifactor sp003612485	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003612485
PRJEB36943.ERR3957919.13	s__Acetatifactor sp003612485	species__Acetatifactor sp003612485	species	Acetatifactor sp003612485	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003612485
PRJEB21357.ERR2011066.13	s__Acetatifactor sp003612485	species__Acetatifactor sp003612485	species	Acetatifactor sp003612485	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003612485
